geo,year,immigrant_stock_value,g77_and_oecd_countries.x,income_groups.x,is--country.x,iso3166_1_alpha2.x,unicode_region_subtag.x,iso3166_1_alpha3.x,iso3166_1_numeric.x,iso3166_2.x,landlocked.x,latitude.x,longitude.x,main_religion_2008.x,name.x,un_state.x,world_4region.x,world_6region.x,country_name.x,emigrant_stock_value,g77_and_oecd_countries.y,income_groups.y,is--country.y,iso3166_1_alpha2.y,unicode_region_subtag.y,iso3166_1_alpha3.y,iso3166_1_numeric.y,iso3166_2.y,landlocked.y,latitude.y,longitude.y,main_religion_2008.y,name.y,un_state.y,world_4region.y,world_6region.y,country_name.y,net_migration
blr,2015,1082905,others,upper_middle_income,TRUE,BY,BY,BLR,112,NA,landlocked,53,28,christian,Belarus,TRUE,europe,europe_central_asia,Belarus,1472195,others,upper_middle_income,TRUE,BY,BY,BLR,112,NA,landlocked,53,28,christian,Belarus,TRUE,europe,europe_central_asia,Belarus,-389290
bgr,2015,123803,others,upper_middle_income,TRUE,BG,BG,BGR,100,NA,coastline,42.66667,25.25,christian,Bulgaria,TRUE,europe,europe_central_asia,Bulgaria,1155732,others,upper_middle_income,TRUE,BG,BG,BGR,100,NA,coastline,42.66667,25.25,christian,Bulgaria,TRUE,europe,europe_central_asia,Bulgaria,-1031929
cze,2015,416454,oecd,high_income,TRUE,CZ,CZ,CZE,203,NA,landlocked,49.75,15,christian,Czech Republic,TRUE,europe,europe_central_asia,Czech Republic,836740,oecd,high_income,TRUE,CZ,CZ,CZE,203,NA,landlocked,49.75,15,christian,Czech Republic,TRUE,europe,europe_central_asia,Czech Republic,-420286
hun,2015,475508,oecd,upper_middle_income,TRUE,HU,HU,HUN,348,NA,landlocked,47,20,christian,Hungary,TRUE,europe,europe_central_asia,Hungary,554781,oecd,upper_middle_income,TRUE,HU,HU,HUN,348,NA,landlocked,47,20,christian,Hungary,TRUE,europe,europe_central_asia,Hungary,-79273
pol,2015,619403,oecd,high_income,TRUE,PL,PL,POL,616,NA,coastline,52,20,christian,Poland,TRUE,europe,europe_central_asia,Poland,4004328,oecd,high_income,TRUE,PL,PL,POL,616,NA,coastline,52,20,christian,Poland,TRUE,europe,europe_central_asia,Poland,-3384925
mda,2015,106374,others,lower_middle_income,TRUE,MD,MD,MDA,498,NA,landlocked,47.25,28.58333,christian,Moldova,TRUE,europe,europe_central_asia,Moldova,911446,others,lower_middle_income,TRUE,MD,MD,MDA,498,NA,landlocked,47.25,28.58333,christian,Moldova,TRUE,europe,europe_central_asia,Moldova,-805072
rou,2015,281048,others,upper_middle_income,TRUE,RO,RO,ROU,642,NA,coastline,46,25,christian,Romania,TRUE,europe,europe_central_asia,Romania,3362050,others,upper_middle_income,TRUE,RO,RO,ROU,642,NA,coastline,46,25,christian,Romania,TRUE,europe,europe_central_asia,Romania,-3081002
rus,2015,11643276,others,high_income,TRUE,RU,RU,RUS,643,NA,coastline,60,100,christian,Russia,TRUE,europe,europe_central_asia,Russia,10194421,others,high_income,TRUE,RU,RU,RUS,643,NA,coastline,60,100,christian,Russia,TRUE,europe,europe_central_asia,Russia,1448855
svk,2015,177624,oecd,high_income,TRUE,SK,SK,SVK,703,NA,landlocked,48.66667,19.5,christian,Slovak Republic,TRUE,europe,europe_central_asia,Slovak Republic,301269,oecd,high_income,TRUE,SK,SK,SVK,703,NA,landlocked,48.66667,19.5,christian,Slovak Republic,TRUE,europe,europe_central_asia,Slovak Republic,-123645
ukr,2015,4915142,others,lower_middle_income,TRUE,UA,UA,UKR,804,NA,coastline,49,32,christian,Ukraine,TRUE,europe,europe_central_asia,Ukraine,5740765,others,lower_middle_income,TRUE,UA,UA,UKR,804,NA,coastline,49,32,christian,Ukraine,TRUE,europe,europe_central_asia,Ukraine,-825623
chanisl,2015,82307,others,high_income,TRUE,NA,NA,NA,NA,NA,coastline,NA,NA,christian,Channel Islands,FALSE,europe,europe_central_asia,Channel Islands,19886,others,high_income,TRUE,NA,NA,NA,NA,NA,coastline,NA,NA,christian,Channel Islands,FALSE,europe,europe_central_asia,Channel Islands,62421
dnk,2015,595876,oecd,high_income,TRUE,DK,DK,DNK,208,NA,coastline,56,10,christian,Denmark,TRUE,europe,europe_central_asia,Denmark,241896,oecd,high_income,TRUE,DK,DK,DNK,208,NA,coastline,56,10,christian,Denmark,TRUE,europe,europe_central_asia,Denmark,353980
est,2015,194664,others,high_income,TRUE,EE,EE,EST,233,NA,coastline,59,26,christian,Estonia,TRUE,europe,europe_central_asia,Estonia,195142,others,high_income,TRUE,EE,EE,EST,233,NA,coastline,59,26,christian,Estonia,TRUE,europe,europe_central_asia,Estonia,-478
fro,2015,5485,others,high_income,TRUE,FO,FO,FRO,234,NA,coastline,62,-7,christian,Faeroe Islands,FALSE,europe,europe_central_asia,Faeroe Islands,14777,others,high_income,TRUE,FO,FO,FRO,234,NA,coastline,62,-7,christian,Faeroe Islands,FALSE,europe,europe_central_asia,Faeroe Islands,-9292
fin,2015,314856,oecd,high_income,TRUE,FI,FI,FIN,246,NA,coastline,64,26,christian,Finland,TRUE,europe,europe_central_asia,Finland,288880,oecd,high_income,TRUE,FI,FI,FIN,246,NA,coastline,64,26,christian,Finland,TRUE,europe,europe_central_asia,Finland,25976
isl,2015,39072,oecd,high_income,TRUE,IS,IS,ISL,352,NA,coastline,65,-18,christian,Iceland,TRUE,europe,europe_central_asia,Iceland,39053,oecd,high_income,TRUE,IS,IS,ISL,352,NA,coastline,65,-18,christian,Iceland,TRUE,europe,europe_central_asia,Iceland,19
irl,2015,759256,oecd,high_income,TRUE,IE,IE,IRL,372,NA,coastline,53,-8,christian,Ireland,TRUE,europe,europe_central_asia,Ireland,744443,oecd,high_income,TRUE,IE,IE,IRL,372,NA,coastline,53,-8,christian,Ireland,TRUE,europe,europe_central_asia,Ireland,14813
gbm,2015,42238,others,high_income,TRUE,IM,IM,IMN,833,NA,coastline,54.15,-4.48333,christian,Isle of Man,FALSE,europe,europe_central_asia,Isle of Man,11227,others,high_income,TRUE,IM,IM,IMN,833,NA,coastline,54.15,-4.48333,christian,Isle of Man,FALSE,europe,europe_central_asia,Isle of Man,31011
lva,2015,265418,others,high_income,TRUE,LV,LV,LVA,428,NA,coastline,57,25,christian,Latvia,TRUE,europe,europe_central_asia,Latvia,307919,others,high_income,TRUE,LV,LV,LVA,428,NA,coastline,57,25,christian,Latvia,TRUE,europe,europe_central_asia,Latvia,-42501
ltu,2015,136021,others,high_income,TRUE,LT,LT,LTU,440,NA,coastline,55.41667,24,christian,Lithuania,TRUE,europe,europe_central_asia,Lithuania,559733,others,high_income,TRUE,LT,LT,LTU,440,NA,coastline,55.41667,24,christian,Lithuania,TRUE,europe,europe_central_asia,Lithuania,-423712
nor,2015,746375,oecd,high_income,TRUE,NO,NO,NOR,578,NA,coastline,62,10,christian,Norway,TRUE,europe,europe_central_asia,Norway,190472,oecd,high_income,TRUE,NO,NO,NOR,578,NA,coastline,62,10,christian,Norway,TRUE,europe,europe_central_asia,Norway,555903
swe,2015,1676264,oecd,high_income,TRUE,SE,SE,SWE,752,NA,coastline,62,15,christian,Sweden,TRUE,europe,europe_central_asia,Sweden,327091,oecd,high_income,TRUE,SE,SE,SWE,752,NA,coastline,62,15,christian,Sweden,TRUE,europe,europe_central_asia,Sweden,1349173
gbr,2015,8411569,oecd,high_income,TRUE,GB,GB,GBR,826,NA,coastline,54.75844,-2.69531,christian,United Kingdom,TRUE,europe,europe_central_asia,United Kingdom,4028281,oecd,high_income,TRUE,GB,GB,GBR,826,NA,coastline,54.75844,-2.69531,christian,United Kingdom,TRUE,europe,europe_central_asia,United Kingdom,4383288
alb,2015,52031,others,upper_middle_income,TRUE,AL,AL,ALB,8,NA,coastline,41,20,muslim,Albania,TRUE,europe,europe_central_asia,Albania,1129044,others,upper_middle_income,TRUE,AL,AL,ALB,8,NA,coastline,41,20,muslim,Albania,TRUE,europe,europe_central_asia,Albania,-1077013
and,2015,42264,others,high_income,TRUE,AD,AD,AND,20,NA,landlocked,42.50779,1.52109,christian,Andorra,TRUE,europe,europe_central_asia,Andorra,8723,others,high_income,TRUE,AD,AD,AND,20,NA,landlocked,42.50779,1.52109,christian,Andorra,TRUE,europe,europe_central_asia,Andorra,33541
bih,2015,38574,g77,upper_middle_income,TRUE,BA,BA,BIH,70,NA,coastline,44.25,17.83333,NA,Bosnia and Herzegovina,TRUE,europe,europe_central_asia,Bosnia and Herzegovina,1606003,g77,upper_middle_income,TRUE,BA,BA,BIH,70,NA,coastline,44.25,17.83333,NA,Bosnia and Herzegovina,TRUE,europe,europe_central_asia,Bosnia and Herzegovina,-1567429
hrv,2015,561093,others,high_income,TRUE,HR,HR,HRV,191,NA,coastline,45.16667,15.5,christian,Croatia,TRUE,europe,europe_central_asia,Croatia,816168,others,high_income,TRUE,HR,HR,HRV,191,NA,coastline,45.16667,15.5,christian,Croatia,TRUE,europe,europe_central_asia,Croatia,-255075
gib,2015,11065,others,NA,TRUE,GI,GI,GIB,292,NA,coastline,36.14474,-5.35257,christian,Gibraltar,FALSE,europe,europe_central_asia,Gibraltar,12679,others,NA,TRUE,GI,GI,GIB,292,NA,coastline,36.14474,-5.35257,christian,Gibraltar,FALSE,europe,europe_central_asia,Gibraltar,-1614
grc,2015,1242924,oecd,high_income,TRUE,GR,GR,GRC,300,NA,coastline,39,22,christian,Greece,TRUE,europe,europe_central_asia,Greece,826306,oecd,high_income,TRUE,GR,GR,GRC,300,NA,coastline,39,22,christian,Greece,TRUE,europe,europe_central_asia,Greece,416618
hos,2015,803,others,NA,TRUE,VA,VA,VAT,336,NA,landlocked,41.90236,12.45332,christian,Holy See,TRUE,europe,europe_central_asia,Holy See,306,others,NA,TRUE,VA,VA,VAT,336,NA,landlocked,41.90236,12.45332,christian,Holy See,TRUE,europe,europe_central_asia,Holy See,497
ita,2015,5805328,oecd,high_income,TRUE,IT,IT,ITA,380,NA,coastline,42.83333,12.83333,christian,Italy,TRUE,europe,europe_central_asia,Italy,2692064,oecd,high_income,TRUE,IT,IT,ITA,380,NA,coastline,42.83333,12.83333,christian,Italy,TRUE,europe,europe_central_asia,Italy,3113264
mlt,2015,52642,others,high_income,TRUE,MT,MT,MLT,470,NA,coastline,35.91667,14.43333,christian,Malta,TRUE,europe,europe_central_asia,Malta,103779,others,high_income,TRUE,MT,MT,MLT,470,NA,coastline,35.91667,14.43333,christian,Malta,TRUE,europe,europe_central_asia,Malta,-51137
mne,2015,71719,others,upper_middle_income,TRUE,ME,ME,MNE,499,NA,coastline,42.75,19.25,christian,Montenegro,TRUE,europe,europe_central_asia,Montenegro,154657,others,upper_middle_income,TRUE,ME,ME,MNE,499,NA,coastline,42.75,19.25,christian,Montenegro,TRUE,europe,europe_central_asia,Montenegro,-82938
mkd,2015,130730,others,upper_middle_income,TRUE,MK,MK,MKD,807,NA,landlocked,41.66667,21.75,christian,North Macedonia,TRUE,europe,europe_central_asia,North Macedonia,562907,others,upper_middle_income,TRUE,MK,MK,MKD,807,NA,landlocked,41.66667,21.75,christian,North Macedonia,TRUE,europe,europe_central_asia,North Macedonia,-432177
prt,2015,864814,oecd,high_income,TRUE,PT,PT,PRT,620,NA,coastline,39.6945,-8.13057,christian,Portugal,TRUE,europe,europe_central_asia,Portugal,2461470,oecd,high_income,TRUE,PT,PT,PRT,620,NA,coastline,39.6945,-8.13057,christian,Portugal,TRUE,europe,europe_central_asia,Portugal,-1596656
smr,2015,5195,others,high_income,TRUE,SM,SM,SMR,674,NA,landlocked,43.93667,12.44639,christian,San Marino,TRUE,europe,europe_central_asia,San Marino,3656,others,high_income,TRUE,SM,SM,SMR,674,NA,landlocked,43.93667,12.44639,christian,San Marino,TRUE,europe,europe_central_asia,San Marino,1539
srb,2015,807441,others,upper_middle_income,TRUE,RS,RS,SRB,688,NA,landlocked,44.81892,20.45998,christian,Serbia,TRUE,europe,europe_central_asia,Serbia,819273,others,upper_middle_income,TRUE,RS,RS,SRB,688,NA,landlocked,44.81892,20.45998,christian,Serbia,TRUE,europe,europe_central_asia,Serbia,-11832
svn,2015,237616,others,high_income,TRUE,SI,SI,SVN,705,NA,coastline,46.08333,15,christian,Slovenia,TRUE,europe,europe_central_asia,Slovenia,138082,others,high_income,TRUE,SI,SI,SVN,705,NA,coastline,46.08333,15,christian,Slovenia,TRUE,europe,europe_central_asia,Slovenia,99534
esp,2015,5891208,oecd,high_income,TRUE,ES,ES,ESP,724,NA,coastline,40,-4,christian,Spain,TRUE,europe,europe_central_asia,Spain,1271020,oecd,high_income,TRUE,ES,ES,ESP,724,NA,coastline,40,-4,christian,Spain,TRUE,europe,europe_central_asia,Spain,4620188
aut,2015,1492374,oecd,high_income,TRUE,AT,AT,AUT,40,NA,landlocked,47.33333,13.33333,christian,Austria,TRUE,europe,europe_central_asia,Austria,531451,oecd,high_income,TRUE,AT,AT,AUT,40,NA,landlocked,47.33333,13.33333,christian,Austria,TRUE,europe,europe_central_asia,Austria,960923
bel,2015,1783488,oecd,high_income,TRUE,BE,BE,BEL,56,NA,coastline,50.75,4.5,christian,Belgium,TRUE,europe,europe_central_asia,Belgium,532447,oecd,high_income,TRUE,BE,BE,BEL,56,NA,coastline,50.75,4.5,christian,Belgium,TRUE,europe,europe_central_asia,Belgium,1251041
fra,2015,7874172,oecd,high_income,TRUE,FR,FR,FRA,250,NA,coastline,46,2,christian,France,TRUE,europe,europe_central_asia,France,2135048,oecd,high_income,TRUE,FR,FR,FRA,250,NA,coastline,46,2,christian,France,TRUE,europe,europe_central_asia,France,5739124
deu,2015,10220418,oecd,high_income,TRUE,DE,DE,DEU,276,NA,coastline,51.5,10.5,christian,Germany,TRUE,europe,europe_central_asia,Germany,3756136,oecd,high_income,TRUE,DE,DE,DEU,276,NA,coastline,51.5,10.5,christian,Germany,TRUE,europe,europe_central_asia,Germany,6464282
lie,2015,23799,others,high_income,TRUE,LI,LI,LIE,438,NA,landlocked,47.16667,9.53333,christian,Liechtenstein,TRUE,europe,europe_central_asia,Liechtenstein,3574,others,high_income,TRUE,LI,LI,LIE,438,NA,landlocked,47.16667,9.53333,christian,Liechtenstein,TRUE,europe,europe_central_asia,Liechtenstein,20225
lux,2015,248888,oecd,high_income,TRUE,LU,LU,LUX,442,NA,landlocked,49.61167,6.13,christian,Luxembourg,TRUE,europe,europe_central_asia,Luxembourg,69842,oecd,high_income,TRUE,LU,LU,LUX,442,NA,landlocked,49.61167,6.13,christian,Luxembourg,TRUE,europe,europe_central_asia,Luxembourg,179046
mco,2015,25983,others,high_income,TRUE,MC,MC,MCO,492,NA,coastline,43.73333,7.41667,christian,Monaco,TRUE,europe,europe_central_asia,Monaco,29351,others,high_income,TRUE,MC,MC,MCO,492,NA,coastline,43.73333,7.41667,christian,Monaco,TRUE,europe,europe_central_asia,Monaco,-3368
nld,2015,1996318,oecd,high_income,TRUE,NL,NL,NLD,528,NA,coastline,52.25,5.75,christian,Netherlands,TRUE,europe,europe_central_asia,Netherlands,897767,oecd,high_income,TRUE,NL,NL,NLD,528,NA,coastline,52.25,5.75,christian,Netherlands,TRUE,europe,europe_central_asia,Netherlands,1098551
che,2015,2416394,oecd,high_income,TRUE,CH,CH,CHE,756,NA,landlocked,47.00016,8.01427,christian,Switzerland,TRUE,europe,europe_central_asia,Switzerland,637550,oecd,high_income,TRUE,CH,CH,CHE,756,NA,landlocked,47.00016,8.01427,christian,Switzerland,TRUE,europe,europe_central_asia,Switzerland,1778844
bmu,2015,19126,others,high_income,TRUE,BM,BM,BMU,60,NA,coastline,32.2949,-64.78303,christian,Bermuda,FALSE,americas,america,Bermuda,16513,others,high_income,TRUE,BM,BM,BMU,60,NA,coastline,32.2949,-64.78303,christian,Bermuda,FALSE,americas,america,Bermuda,2613
can,2015,7428657,oecd,high_income,TRUE,CA,CA,CAN,124,NA,coastline,60.10867,-113.64258,christian,Canada,TRUE,americas,america,Canada,1286881,oecd,high_income,TRUE,CA,CA,CAN,124,NA,coastline,60.10867,-113.64258,christian,Canada,TRUE,americas,america,Canada,6141776
grl,2015,5797,others,high_income,TRUE,GL,GL,GRL,304,NA,coastline,72,-40,christian,Greenland,FALSE,europe,europe_central_asia,Greenland,18161,others,high_income,TRUE,GL,GL,GRL,304,NA,coastline,72,-40,christian,Greenland,FALSE,europe,europe_central_asia,Greenland,-12364
spm,2015,986,others,NA,TRUE,PM,PM,SPM,666,NA,coastline,46.83333,-56.33333,christian,St.-Pierre-et-Miquelon,FALSE,americas,america,St.-Pierre-et-Miquelon,2201,others,NA,TRUE,PM,PM,SPM,666,NA,coastline,46.83333,-56.33333,christian,St.-Pierre-et-Miquelon,FALSE,americas,america,St.-Pierre-et-Miquelon,-1215
usa,2015,48178877,oecd,high_income,TRUE,US,US,USA,840,NA,coastline,39.76,-98.5,christian,United States,TRUE,americas,america,United States,2982435,oecd,high_income,TRUE,US,US,USA,840,NA,coastline,39.76,-98.5,christian,United States,TRUE,americas,america,United States,45196442
bdi,2019,321018,g77,low_income,TRUE,BI,BI,BDI,108,NA,landlocked,-3.5,30,christian,Burundi,TRUE,africa,sub_saharan_africa,Burundi,623999,g77,low_income,TRUE,BI,BI,BDI,108,NA,landlocked,-3.5,30,christian,Burundi,TRUE,africa,sub_saharan_africa,Burundi,-302981
com,2019,12504,g77,low_income,TRUE,KM,KM,COM,174,NA,coastline,-12.23333,44.44553,muslim,Comoros,TRUE,africa,sub_saharan_africa,Comoros,120297,g77,low_income,TRUE,KM,KM,COM,174,NA,coastline,-12.23333,44.44553,muslim,Comoros,TRUE,africa,sub_saharan_africa,Comoros,-107793
dji,2019,115341,g77,lower_middle_income,TRUE,DJ,DJ,DJI,262,NA,coastline,11.58901,43.14503,muslim,Djibouti,TRUE,africa,middle_east_north_africa,Djibouti,18668,g77,lower_middle_income,TRUE,DJ,DJ,DJI,262,NA,coastline,11.58901,43.14503,muslim,Djibouti,TRUE,africa,middle_east_north_africa,Djibouti,96673
eri,2019,16101,g77,low_income,TRUE,ER,ER,ERI,232,NA,coastline,15,39,muslim,Eritrea,TRUE,africa,sub_saharan_africa,Eritrea,751481,g77,low_income,TRUE,ER,ER,ERI,232,NA,coastline,15,39,muslim,Eritrea,TRUE,africa,sub_saharan_africa,Eritrea,-735380
eth,2019,1253083,g77,low_income,TRUE,ET,ET,ETH,231,NA,coastline,9,39.5,christian,Ethiopia,TRUE,africa,sub_saharan_africa,Ethiopia,871747,g77,low_income,TRUE,ET,ET,ETH,231,NA,coastline,9,39.5,christian,Ethiopia,TRUE,africa,sub_saharan_africa,Ethiopia,381336
ken,2019,1044854,g77,low_income,TRUE,KE,KE,KEN,404,NA,coastline,1,38,christian,Kenya,TRUE,africa,sub_saharan_africa,Kenya,525437,g77,low_income,TRUE,KE,KE,KEN,404,NA,coastline,1,38,christian,Kenya,TRUE,africa,sub_saharan_africa,Kenya,519417
mdg,2019,34934,g77,low_income,TRUE,MG,MG,MDG,450,NA,coastline,-20,47,NA,Madagascar,TRUE,africa,sub_saharan_africa,Madagascar,184762,g77,low_income,TRUE,MG,MG,MDG,450,NA,coastline,-20,47,NA,Madagascar,TRUE,africa,sub_saharan_africa,Madagascar,-149828
mwi,2019,247652,g77,low_income,TRUE,MW,MW,MWI,454,NA,landlocked,-13.5,34,christian,Malawi,TRUE,africa,sub_saharan_africa,Malawi,324541,g77,low_income,TRUE,MW,MW,MWI,454,NA,landlocked,-13.5,34,christian,Malawi,TRUE,africa,sub_saharan_africa,Malawi,-76889
mus,2019,28849,g77,upper_middle_income,TRUE,MU,MU,MUS,480,NA,coastline,-20.3,57.58333,NA,Mauritius,TRUE,africa,sub_saharan_africa,Mauritius,188344,g77,upper_middle_income,TRUE,MU,MU,MUS,480,NA,coastline,-20.3,57.58333,NA,Mauritius,TRUE,africa,sub_saharan_africa,Mauritius,-159495
myt,2019,74643,others,NA,TRUE,YT,YT,MYT,175,NA,coastline,-12.83333,45.16667,muslim,Mayotte,FALSE,africa,sub_saharan_africa,Mayotte,6617,others,NA,TRUE,YT,YT,MYT,175,NA,coastline,-12.83333,45.16667,muslim,Mayotte,FALSE,africa,sub_saharan_africa,Mayotte,68026
moz,2019,334665,g77,low_income,TRUE,MZ,MZ,MOZ,508,NA,coastline,-18.25,35,christian,Mozambique,TRUE,africa,sub_saharan_africa,Mozambique,1013416,g77,low_income,TRUE,MZ,MZ,MOZ,508,NA,coastline,-18.25,35,christian,Mozambique,TRUE,africa,sub_saharan_africa,Mozambique,-678751
reu,2019,129153,others,NA,TRUE,RE,RE,REU,638,NA,coastline,-20.88231,55.4504,christian,Reunion,FALSE,africa,sub_saharan_africa,Reunion,133769,others,NA,TRUE,RE,RE,REU,638,NA,coastline,-20.88231,55.4504,christian,Reunion,FALSE,africa,sub_saharan_africa,Reunion,-4616
rwa,2019,539932,g77,low_income,TRUE,RW,RW,RWA,646,NA,landlocked,-2,30,christian,Rwanda,TRUE,africa,sub_saharan_africa,Rwanda,588544,g77,low_income,TRUE,RW,RW,RWA,646,NA,landlocked,-2,30,christian,Rwanda,TRUE,africa,sub_saharan_africa,Rwanda,-48612
syc,2019,12926,g77,upper_middle_income,TRUE,SC,SC,SYC,690,NA,coastline,-4.58333,55.66667,christian,Seychelles,TRUE,africa,sub_saharan_africa,Seychelles,36788,g77,upper_middle_income,TRUE,SC,SC,SYC,690,NA,coastline,-4.58333,55.66667,christian,Seychelles,TRUE,africa,sub_saharan_africa,Seychelles,-23862
som,2019,52131,g77,low_income,TRUE,SO,SO,SOM,706,NA,coastline,6,48,muslim,Somalia,TRUE,africa,sub_saharan_africa,Somalia,2054377,g77,low_income,TRUE,SO,SO,SOM,706,NA,coastline,6,48,muslim,Somalia,TRUE,africa,sub_saharan_africa,Somalia,-2002246
ssd,2019,865552,NA,low_income,TRUE,SS,SS,SSD,728,NA,landlocked,7.5,30,NA,South Sudan,TRUE,africa,sub_saharan_africa,South Sudan,2608218,NA,low_income,TRUE,SS,SS,SSD,728,NA,landlocked,7.5,30,NA,South Sudan,TRUE,africa,sub_saharan_africa,South Sudan,-1742666
uga,2019,1734166,g77,low_income,TRUE,UG,UG,UGA,800,NA,landlocked,1.25,32.5,christian,Uganda,TRUE,africa,sub_saharan_africa,Uganda,734951,g77,low_income,TRUE,UG,UG,UGA,800,NA,landlocked,1.25,32.5,christian,Uganda,TRUE,africa,sub_saharan_africa,Uganda,999215
tza,2019,509166,g77,low_income,TRUE,TZ,TZ,TZA,834,NA,coastline,-6,35,christian,Tanzania,TRUE,africa,sub_saharan_africa,Tanzania,323173,g77,low_income,TRUE,TZ,TZ,TZA,834,NA,coastline,-6,35,christian,Tanzania,TRUE,africa,sub_saharan_africa,Tanzania,185993
zmb,2019,170249,g77,lower_middle_income,TRUE,ZM,ZM,ZMB,894,NA,landlocked,-14.33333,28.5,christian,Zambia,TRUE,africa,sub_saharan_africa,Zambia,493087,g77,lower_middle_income,TRUE,ZM,ZM,ZMB,894,NA,landlocked,-14.33333,28.5,christian,Zambia,TRUE,africa,sub_saharan_africa,Zambia,-322838
zwe,2019,411257,g77,low_income,TRUE,ZW,ZW,ZWE,716,NA,landlocked,-19,29.75,christian,Zimbabwe,TRUE,africa,sub_saharan_africa,Zimbabwe,933654,g77,low_income,TRUE,ZW,ZW,ZWE,716,NA,landlocked,-19,29.75,christian,Zimbabwe,TRUE,africa,sub_saharan_africa,Zimbabwe,-522397
ago,2019,669479,g77,upper_middle_income,TRUE,AO,AO,AGO,24,NA,coastline,-12.5,18.5,christian,Angola,TRUE,africa,sub_saharan_africa,Angola,661590,g77,upper_middle_income,TRUE,AO,AO,AGO,24,NA,coastline,-12.5,18.5,christian,Angola,TRUE,africa,sub_saharan_africa,Angola,7889
cmr,2019,505692,g77,lower_middle_income,TRUE,CM,CM,CMR,120,NA,coastline,6,12.5,christian,Cameroon,TRUE,africa,sub_saharan_africa,Cameroon,383029,g77,lower_middle_income,TRUE,CM,CM,CMR,120,NA,coastline,6,12.5,christian,Cameroon,TRUE,africa,sub_saharan_africa,Cameroon,122663
caf,2019,90649,g77,low_income,TRUE,CF,CF,CAF,140,NA,landlocked,7,21,NA,Central African Republic,TRUE,africa,sub_saharan_africa,Central African Republic,767884,g77,low_income,TRUE,CF,CF,CAF,140,NA,landlocked,7,21,NA,Central African Republic,TRUE,africa,sub_saharan_africa,Central African Republic,-677235
tcd,2019,512230,g77,low_income,TRUE,TD,TD,TCD,148,NA,landlocked,15,19,muslim,Chad,TRUE,africa,sub_saharan_africa,Chad,206400,g77,low_income,TRUE,TD,TD,TCD,148,NA,landlocked,15,19,muslim,Chad,TRUE,africa,sub_saharan_africa,Chad,305830
cog,2019,402142,g77,lower_middle_income,TRUE,CG,CG,COG,178,NA,coastline,-1,15.5,christian,"Congo, Rep.",TRUE,africa,sub_saharan_africa,"Congo, Rep.",239397,g77,lower_middle_income,TRUE,CG,CG,COG,178,NA,coastline,-1,15.5,christian,"Congo, Rep.",TRUE,africa,sub_saharan_africa,"Congo, Rep.",162745
cod,2019,963833,g77,low_income,TRUE,CD,CD,COD,180,NA,landlocked,-2.5,23.5,christian,"Congo, Dem. Rep.",TRUE,africa,sub_saharan_africa,"Congo, Dem. Rep.",1684615,g77,low_income,TRUE,CD,CD,COD,180,NA,landlocked,-2.5,23.5,christian,"Congo, Dem. Rep.",TRUE,africa,sub_saharan_africa,"Congo, Dem. Rep.",-720782
gnq,2019,227617,g77,high_income,TRUE,GQ,GQ,GNQ,226,NA,coastline,1.7,10.5,christian,Equatorial Guinea,TRUE,africa,sub_saharan_africa,Equatorial Guinea,125670,g77,high_income,TRUE,GQ,GQ,GNQ,226,NA,coastline,1.7,10.5,christian,Equatorial Guinea,TRUE,africa,sub_saharan_africa,Equatorial Guinea,101947
gab,2019,411463,g77,upper_middle_income,TRUE,GA,GA,GAB,266,NA,coastline,-1,11.75,christian,Gabon,TRUE,africa,sub_saharan_africa,Gabon,46684,g77,upper_middle_income,TRUE,GA,GA,GAB,266,NA,coastline,-1,11.75,christian,Gabon,TRUE,africa,sub_saharan_africa,Gabon,364779
stp,2019,2174,g77,lower_middle_income,TRUE,ST,ST,STP,678,NA,coastline,1,7,christian,Sao Tome and Principe,TRUE,africa,sub_saharan_africa,Sao Tome and Principe,37013,g77,lower_middle_income,TRUE,ST,ST,STP,678,NA,coastline,1,7,christian,Sao Tome and Principe,TRUE,africa,sub_saharan_africa,Sao Tome and Principe,-34839
bwa,2019,110596,g77,upper_middle_income,TRUE,BW,BW,BWA,72,NA,landlocked,-22,24,christian,Botswana,TRUE,africa,sub_saharan_africa,Botswana,86501,g77,upper_middle_income,TRUE,BW,BW,BWA,72,NA,landlocked,-22,24,christian,Botswana,TRUE,africa,sub_saharan_africa,Botswana,24095
swz,2019,32310,g77,lower_middle_income,TRUE,SZ,SZ,SWZ,748,NA,landlocked,-26.5,31.5,christian,Swaziland,TRUE,africa,sub_saharan_africa,Swaziland,108188,g77,lower_middle_income,TRUE,SZ,SZ,SWZ,748,NA,landlocked,-26.5,31.5,christian,Swaziland,TRUE,africa,sub_saharan_africa,Swaziland,-75878
lso,2019,6928,g77,lower_middle_income,TRUE,LS,LS,LSO,426,NA,landlocked,-29.5,28.25,christian,Lesotho,TRUE,africa,sub_saharan_africa,Lesotho,341580,g77,lower_middle_income,TRUE,LS,LS,LSO,426,NA,landlocked,-29.5,28.25,christian,Lesotho,TRUE,africa,sub_saharan_africa,Lesotho,-334652
nam,2019,107561,g77,upper_middle_income,TRUE,NA,NA,NAM,516,NA,coastline,-22,17,christian,Namibia,TRUE,africa,sub_saharan_africa,Namibia,195515,g77,upper_middle_income,TRUE,NA,NA,NAM,516,NA,coastline,-22,17,christian,Namibia,TRUE,africa,sub_saharan_africa,Namibia,-87954
