iso3,country_name,year,inmigrants,emigrants,net_migration,region4,region6,income_groups,g77_ocde,un_state,landlocked,latitude,longitude,religion
RUS,Russia,2000,11900297,10721414,1178883,europe,europe_central_asia,high_income,others,TRUE,coastline,60,100,christian
RUS,Russia,2005,11667588,10358533,1309055,europe,europe_central_asia,high_income,others,TRUE,coastline,60,100,christian
RUS,Russia,2010,11194710,10130259,1064451,europe,europe_central_asia,high_income,others,TRUE,coastline,60,100,christian
RUS,Russia,2015,11643276,10194421,1448855,europe,europe_central_asia,high_income,others,TRUE,coastline,60,100,christian
RUS,Russia,2019,11640559,10491715,1148844,europe,europe_central_asia,high_income,others,TRUE,coastline,60,100,christian
RWA,Rwanda,1990,160024,547718,-387694,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2,30,christian
RWA,Rwanda,1995,215735,2060366,-1844631,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2,30,christian
RWA,Rwanda,2000,347076,318203,28873,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2,30,christian
RWA,Rwanda,2005,423187,285203,137984,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2,30,christian
RWA,Rwanda,2010,426901,331087,95814,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2,30,christian
RWA,Rwanda,2015,514647,596061,-81414,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2,30,christian
RWA,Rwanda,2019,539932,588544,-48612,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2,30,christian
SAU,Saudi Arabia,1990,4998445,107166,4891279,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,25,45,muslim
SAU,Saudi Arabia,1995,5122702,131016,4991686,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,25,45,muslim
SAU,Saudi Arabia,2000,5263387,153703,5109684,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,25,45,muslim
SAU,Saudi Arabia,2005,6501819,177327,6324492,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,25,45,muslim
SAU,Saudi Arabia,2010,8429956,203703,8226253,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,25,45,muslim
SAU,Saudi Arabia,2015,10771366,267194,10504172,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,25,45,muslim
SAU,Saudi Arabia,2019,13122338,296254,12826084,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,25,45,muslim
SDN,Sudan,1990,1402896,584940,817956,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,30,muslim
SDN,Sudan,1995,1053396,775379,278017,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,30,muslim
SDN,Sudan,2000,805086,885664,-80578,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,30,muslim
SDN,Sudan,2005,546419,1220379,-673960,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,30,muslim
SDN,Sudan,2010,618709,1234913,-616204,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,30,muslim
SDN,Sudan,2015,620523,1848250,-1227727,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,30,muslim
SDN,Sudan,2019,1223092,2040613,-817521,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,30,muslim
SEN,Senegal,1990,270410,370263,-99853,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,14.5,-14.25,muslim
SEN,Senegal,1995,287654,359074,-71420,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,14.5,-14.25,muslim
SEN,Senegal,2000,231901,394614,-162713,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,14.5,-14.25,muslim
SEN,Senegal,2005,238298,472787,-234489,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,14.5,-14.25,muslim
SEN,Senegal,2010,256092,559557,-303465,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,14.5,-14.25,muslim
SEN,Senegal,2015,266496,584921,-318425,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,14.5,-14.25,muslim
SEN,Senegal,2019,275239,642654,-367415,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,14.5,-14.25,muslim
SGP,Singapore,1990,727262,156468,570794,asia,east_asia_pacific,high_income,g77,TRUE,coastline,1.28967,103.85007,eastern_religions
SGP,Singapore,1995,991492,168141,823351,asia,east_asia_pacific,high_income,g77,TRUE,coastline,1.28967,103.85007,eastern_religions
SGP,Singapore,2000,1351691,192989,1158702,asia,east_asia_pacific,high_income,g77,TRUE,coastline,1.28967,103.85007,eastern_religions
SGP,Singapore,2005,1710594,233440,1477154,asia,east_asia_pacific,high_income,g77,TRUE,coastline,1.28967,103.85007,eastern_religions
SGP,Singapore,2010,2164794,278308,1886486,asia,east_asia_pacific,high_income,g77,TRUE,coastline,1.28967,103.85007,eastern_religions
SGP,Singapore,2015,2543638,314281,2229357,asia,east_asia_pacific,high_income,g77,TRUE,coastline,1.28967,103.85007,eastern_religions
SGP,Singapore,2019,2155653,340751,1814902,asia,east_asia_pacific,high_income,g77,TRUE,coastline,1.28967,103.85007,eastern_religions
SHN,St. Helena,1990,178,884,-706,africa,sub_saharan_africa,NA,others,FALSE,coastline,-15.95,-5.7,christian
SHN,St. Helena,1995,117,2371,-2254,africa,sub_saharan_africa,NA,others,FALSE,coastline,-15.95,-5.7,christian
SHN,St. Helena,2000,108,4043,-3935,africa,sub_saharan_africa,NA,others,FALSE,coastline,-15.95,-5.7,christian
SHN,St. Helena,2005,163,3766,-3603,africa,sub_saharan_africa,NA,others,FALSE,coastline,-15.95,-5.7,christian
SHN,St. Helena,2010,248,4269,-4021,africa,sub_saharan_africa,NA,others,FALSE,coastline,-15.95,-5.7,christian
SHN,St. Helena,2015,377,5629,-5252,africa,sub_saharan_africa,NA,others,FALSE,coastline,-15.95,-5.7,christian
SHN,St. Helena,2019,433,6596,-6163,africa,sub_saharan_africa,NA,others,FALSE,coastline,-15.95,-5.7,christian
SLB,Solomon Islands,1990,4226,2212,2014,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8,159,christian
SLB,Solomon Islands,1995,4178,2542,1636,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8,159,christian
SLB,Solomon Islands,2000,3981,2728,1253,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8,159,christian
SLB,Solomon Islands,2005,3271,3000,271,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8,159,christian
SLB,Solomon Islands,2010,2760,3348,-588,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8,159,christian
SLB,Solomon Islands,2015,2585,3870,-1285,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8,159,christian
SLB,Solomon Islands,2019,2532,4234,-1702,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8,159,christian
SLE,Sierra Leone,1990,222148,61854,160294,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.5,-11.5,NA
SLE,Sierra Leone,1995,98516,457828,-359312,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.5,-11.5,NA
SLE,Sierra Leone,2000,97974,509099,-411125,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.5,-11.5,NA
SLE,Sierra Leone,2005,146050,147931,-1881,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.5,-11.5,NA
SLE,Sierra Leone,2010,79055,126868,-47813,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.5,-11.5,NA
SLE,Sierra Leone,2015,58813,171734,-112921,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.5,-11.5,NA
SLE,Sierra Leone,2019,54332,187102,-132770,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.5,-11.5,NA
SLV,El Salvador,1990,47360,1242075,-1194715,americas,america,lower_middle_income,g77,TRUE,coastline,13.83333,-88.91667,christian
SLV,El Salvador,1995,39537,933330,-893793,americas,america,lower_middle_income,g77,TRUE,coastline,13.83333,-88.91667,christian
SLV,El Salvador,2000,31713,949270,-917557,americas,america,lower_middle_income,g77,TRUE,coastline,13.83333,-88.91667,christian
SLV,El Salvador,2005,36019,1119319,-1083300,americas,america,lower_middle_income,g77,TRUE,coastline,13.83333,-88.91667,christian
SLV,El Salvador,2010,40324,1337458,-1297134,americas,america,lower_middle_income,g77,TRUE,coastline,13.83333,-88.91667,christian
SLV,El Salvador,2015,42045,1514601,-1472556,americas,america,lower_middle_income,g77,TRUE,coastline,13.83333,-88.91667,christian
SLV,El Salvador,2019,42617,1600739,-1558122,americas,america,lower_middle_income,g77,TRUE,coastline,13.83333,-88.91667,christian
SMR,San Marino,1990,3310,1419,1891,europe,europe_central_asia,high_income,others,TRUE,landlocked,43.93667,12.44639,christian
SMR,San Marino,1995,3659,2460,1199,europe,europe_central_asia,high_income,others,TRUE,landlocked,43.93667,12.44639,christian
SMR,San Marino,2000,4045,3496,549,europe,europe_central_asia,high_income,others,TRUE,landlocked,43.93667,12.44639,christian
SMR,San Marino,2005,4218,2910,1308,europe,europe_central_asia,high_income,others,TRUE,landlocked,43.93667,12.44639,christian
SMR,San Marino,2010,4880,2265,2615,europe,europe_central_asia,high_income,others,TRUE,landlocked,43.93667,12.44639,christian
SMR,San Marino,2015,5195,3656,1539,europe,europe_central_asia,high_income,others,TRUE,landlocked,43.93667,12.44639,christian
SMR,San Marino,2019,5507,2425,3082,europe,europe_central_asia,high_income,others,TRUE,landlocked,43.93667,12.44639,christian
SOM,Somalia,1990,478294,848067,-369773,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,6,48,muslim
SOM,Somalia,1995,19527,968967,-949440,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,6,48,muslim
SOM,Somalia,2000,20097,1006139,-986042,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,6,48,muslim
SOM,Somalia,2005,20670,1101320,-1080650,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,6,48,muslim
SOM,Somalia,2010,48106,1589706,-1541600,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,6,48,muslim
SOM,Somalia,2015,40990,1955462,-1914472,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,6,48,muslim
SOM,Somalia,2019,52131,2054377,-2002246,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,6,48,muslim
SPM,St.-Pierre-et-Miquelon,1990,1099,485,614,americas,america,NA,others,FALSE,coastline,46.83333,-56.33333,christian
SPM,St.-Pierre-et-Miquelon,1995,1320,479,841,americas,america,NA,others,FALSE,coastline,46.83333,-56.33333,christian
SPM,St.-Pierre-et-Miquelon,2000,1458,486,972,americas,america,NA,others,FALSE,coastline,46.83333,-56.33333,christian
SPM,St.-Pierre-et-Miquelon,2005,1147,429,718,americas,america,NA,others,FALSE,coastline,46.83333,-56.33333,christian
SPM,St.-Pierre-et-Miquelon,2010,1017,391,626,americas,america,NA,others,FALSE,coastline,46.83333,-56.33333,christian
SPM,St.-Pierre-et-Miquelon,2015,986,2201,-1215,americas,america,NA,others,FALSE,coastline,46.83333,-56.33333,christian
SPM,St.-Pierre-et-Miquelon,2019,990,2356,-1366,americas,america,NA,others,FALSE,coastline,46.83333,-56.33333,christian
SRB,Serbia,1990,99269,742547,-643278,europe,europe_central_asia,upper_middle_income,others,TRUE,landlocked,44.81892,20.45998,christian
SRB,Serbia,1995,870980,914112,-43132,europe,europe_central_asia,upper_middle_income,others,TRUE,landlocked,44.81892,20.45998,christian
SRB,Serbia,2000,977873,1129412,-151539,europe,europe_central_asia,upper_middle_income,others,TRUE,landlocked,44.81892,20.45998,christian
SRB,Serbia,2005,854848,929729,-74881,europe,europe_central_asia,upper_middle_income,others,TRUE,landlocked,44.81892,20.45998,christian
SRB,Serbia,2010,826275,829298,-3023,europe,europe_central_asia,upper_middle_income,others,TRUE,landlocked,44.81892,20.45998,christian
SRB,Serbia,2015,807441,819273,-11832,europe,europe_central_asia,upper_middle_income,others,TRUE,landlocked,44.81892,20.45998,christian
SRB,Serbia,2019,820312,950485,-130173,europe,europe_central_asia,upper_middle_income,others,TRUE,landlocked,44.81892,20.45998,christian
SSD,South Sudan,1990,NA,514943,NA,africa,sub_saharan_africa,low_income,NA,TRUE,landlocked,7.5,30,NA
SSD,South Sudan,1995,NA,438044,NA,africa,sub_saharan_africa,low_income,NA,TRUE,landlocked,7.5,30,NA
SSD,South Sudan,2000,NA,342628,NA,africa,sub_saharan_africa,low_income,NA,TRUE,landlocked,7.5,30,NA
SSD,South Sudan,2005,NA,243075,NA,africa,sub_saharan_africa,low_income,NA,TRUE,landlocked,7.5,30,NA
SSD,South Sudan,2010,257905,403896,-145991,africa,sub_saharan_africa,low_income,NA,TRUE,landlocked,7.5,30,NA
SSD,South Sudan,2015,844122,1082880,-238758,africa,sub_saharan_africa,low_income,NA,TRUE,landlocked,7.5,30,NA
SSD,South Sudan,2019,865552,2608218,-1742666,africa,sub_saharan_africa,low_income,NA,TRUE,landlocked,7.5,30,NA
STP,Sao Tome and Principe,1990,5582,13977,-8395,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,1,7,christian
STP,Sao Tome and Principe,1995,4936,19272,-14336,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,1,7,christian
STP,Sao Tome and Principe,2000,4365,25156,-20791,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,1,7,christian
STP,Sao Tome and Principe,2005,3433,29790,-26357,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,1,7,christian
STP,Sao Tome and Principe,2010,2700,30887,-28187,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,1,7,christian
STP,Sao Tome and Principe,2015,2394,35386,-32992,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,1,7,christian
STP,Sao Tome and Principe,2019,2174,37013,-34839,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,1,7,christian
SUR,Suriname,1990,18083,179870,-161787,americas,america,upper_middle_income,g77,TRUE,coastline,4,-56,christian
SUR,Suriname,1995,22320,193707,-171387,americas,america,upper_middle_income,g77,TRUE,coastline,4,-56,christian
SUR,Suriname,2000,27506,213526,-186020,americas,america,upper_middle_income,g77,TRUE,coastline,4,-56,christian
SUR,Suriname,2005,33664,252472,-218808,americas,america,upper_middle_income,g77,TRUE,coastline,4,-56,christian
SUR,Suriname,2010,39713,261654,-221941,americas,america,upper_middle_income,g77,TRUE,coastline,4,-56,christian
SUR,Suriname,2015,43127,412080,-368953,americas,america,upper_middle_income,g77,TRUE,coastline,4,-56,christian
SUR,Suriname,2019,46157,423517,-377360,americas,america,upper_middle_income,g77,TRUE,coastline,4,-56,christian
SVK,Slovak Republic,1990,41295,133006,-91711,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,48.66667,19.5,christian
SVK,Slovak Republic,1995,69323,191650,-122327,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,48.66667,19.5,christian
SVK,Slovak Republic,2000,116376,251584,-135208,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,48.66667,19.5,christian
SVK,Slovak Republic,2005,130491,272294,-141803,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,48.66667,19.5,christian
SVK,Slovak Republic,2010,146319,261356,-115037,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,48.66667,19.5,christian
SVK,Slovak Republic,2015,177624,301269,-123645,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,48.66667,19.5,christian
SVK,Slovak Republic,2019,187984,345683,-157699,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,48.66667,19.5,christian
SVN,Slovenia,1990,178077,91496,86581,europe,europe_central_asia,high_income,others,TRUE,coastline,46.08333,15,christian
SVN,Slovenia,1995,174419,108668,65751,europe,europe_central_asia,high_income,others,TRUE,coastline,46.08333,15,christian
SVN,Slovenia,2000,214508,118724,95784,europe,europe_central_asia,high_income,others,TRUE,coastline,46.08333,15,christian
SVN,Slovenia,2005,217218,119620,97598,europe,europe_central_asia,high_income,others,TRUE,coastline,46.08333,15,christian
SVN,Slovenia,2010,253786,123291,130495,europe,europe_central_asia,high_income,others,TRUE,coastline,46.08333,15,christian
SVN,Slovenia,2015,237616,138082,99534,europe,europe_central_asia,high_income,others,TRUE,coastline,46.08333,15,christian
SVN,Slovenia,2019,253122,147593,105529,europe,europe_central_asia,high_income,others,TRUE,coastline,46.08333,15,christian
SWE,Sweden,1990,788767,206848,581919,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,15,christian
SWE,Sweden,1995,936022,226803,709219,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,15,christian
SWE,Sweden,2000,1003798,258000,745798,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,15,christian
SWE,Sweden,2005,1125790,270865,854925,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,15,christian
SWE,Sweden,2010,1384929,304911,1080018,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,15,christian
SWE,Sweden,2015,1676264,327091,1349173,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,15,christian
SWE,Sweden,2019,2005210,353825,1651385,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,15,christian
SWZ,Swaziland,1990,74991,35181,39810,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,landlocked,-26.5,31.5,christian
SWZ,Swaziland,1995,35157,30342,4815,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,landlocked,-26.5,31.5,christian
SWZ,Swaziland,2000,34084,34118,-34,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,landlocked,-26.5,31.5,christian
SWZ,Swaziland,2005,33392,44865,-11473,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,landlocked,-26.5,31.5,christian
SWZ,Swaziland,2010,32637,69003,-36366,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,landlocked,-26.5,31.5,christian
SWZ,Swaziland,2015,32352,97121,-64769,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,landlocked,-26.5,31.5,christian
SWZ,Swaziland,2019,32310,108188,-75878,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,landlocked,-26.5,31.5,christian
SXM,Sint Maarten (Dutch part),1990,NA,14823,NA,americas,NA,high_income,NA,FALSE,NA,18.04167,-63.06667,NA
SXM,Sint Maarten (Dutch part),1995,NA,17215,NA,americas,NA,high_income,NA,FALSE,NA,18.04167,-63.06667,NA
SXM,Sint Maarten (Dutch part),2000,NA,20223,NA,americas,NA,high_income,NA,FALSE,NA,18.04167,-63.06667,NA
SXM,Sint Maarten (Dutch part),2005,13100,23604,-10504,americas,NA,high_income,NA,FALSE,NA,18.04167,-63.06667,NA
SXM,Sint Maarten (Dutch part),2010,26200,25352,848,americas,NA,high_income,NA,FALSE,NA,18.04167,-63.06667,NA
SXM,Sint Maarten (Dutch part),2015,27295,25811,1484,americas,NA,high_income,NA,FALSE,NA,18.04167,-63.06667,NA
SXM,Sint Maarten (Dutch part),2019,28260,29209,-949,americas,NA,high_income,NA,FALSE,NA,18.04167,-63.06667,NA
SYC,Seychelles,1990,3721,35633,-31912,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-4.58333,55.66667,christian
SYC,Seychelles,1995,5148,27798,-22650,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-4.58333,55.66667,christian
SYC,Seychelles,2000,6574,19244,-12670,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-4.58333,55.66667,christian
SYC,Seychelles,2005,8997,23290,-14293,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-4.58333,55.66667,christian
SYC,Seychelles,2010,11420,25978,-14558,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-4.58333,55.66667,christian
SYC,Seychelles,2015,12791,34710,-21919,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-4.58333,55.66667,christian
SYC,Seychelles,2019,12926,36788,-23862,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-4.58333,55.66667,christian
SYR,Syria,1990,714140,621881,92259,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,35,38,muslim
SYR,Syria,1995,830610,662477,168133,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,35,38,muslim
SYR,Syria,2000,834916,707872,127044,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,35,38,muslim
SYR,Syria,2005,878308,863712,14596,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,35,38,muslim
SYR,Syria,2010,1787561,1084203,703358,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,35,38,muslim
SYR,Syria,2015,871174,6226975,-5355801,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,35,38,muslim
SYR,Syria,2019,867848,8225499,-7357651,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,35,38,muslim
TCA,Turks and Caicos Islands,1990,5062,2311,2751,americas,america,high_income,others,FALSE,coastline,21.73333,-71.58333,christian
TCA,Turks and Caicos Islands,1995,7039,1535,5504,americas,america,high_income,others,FALSE,coastline,21.73333,-71.58333,christian
TCA,Turks and Caicos Islands,2000,9015,759,8256,americas,america,high_income,others,FALSE,coastline,21.73333,-71.58333,christian
TCA,Turks and Caicos Islands,2005,13115,1237,11878,americas,america,high_income,others,FALSE,coastline,21.73333,-71.58333,christian
TCA,Turks and Caicos Islands,2010,17216,2280,14936,americas,america,high_income,others,FALSE,coastline,21.73333,-71.58333,christian
TCA,Turks and Caicos Islands,2015,22719,28948,-6229,americas,america,high_income,others,FALSE,coastline,21.73333,-71.58333,christian
TCA,Turks and Caicos Islands,2019,24534,31033,-6499,americas,america,high_income,others,FALSE,coastline,21.73333,-71.58333,christian
TCD,Chad,1990,74342,336802,-262460,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,15,19,muslim
TCD,Chad,1995,89584,223106,-133522,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,15,19,muslim
TCD,Chad,2000,104825,206069,-101244,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,15,19,muslim
TCD,Chad,2005,352062,210455,141607,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,15,19,muslim
TCD,Chad,2010,416924,202288,214636,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,15,19,muslim
TCD,Chad,2015,466968,192146,274822,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,15,19,muslim
TCD,Chad,2019,512230,206400,305830,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,15,19,muslim
TGO,Togo,1990,84844,193830,-108986,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.66667,1.08333,NA
TGO,Togo,1995,101583,309627,-208044,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.66667,1.08333,NA
TGO,Togo,2000,137968,267183,-129215,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.66667,1.08333,NA
TGO,Togo,2005,203799,385788,-181989,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.66667,1.08333,NA
TGO,Togo,2010,255413,417150,-161737,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.66667,1.08333,NA
TGO,Togo,2015,277384,507569,-230185,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.66667,1.08333,NA
TGO,Togo,2019,279142,543277,-264135,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,8.66667,1.08333,NA
THA,Thailand,1990,528693,311308,217385,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,15.5,101,eastern_religions
THA,Thailand,1995,809720,417273,392447,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,15.5,101,eastern_religions
THA,Thailand,2000,1257821,537198,720623,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,15.5,101,eastern_religions
THA,Thailand,2005,2163447,637455,1525992,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,15.5,101,eastern_religions
THA,Thailand,2010,3224131,773556,2450575,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,15.5,101,eastern_religions
THA,Thailand,2015,3486526,930185,2556341,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,15.5,101,eastern_religions
THA,Thailand,2019,3635085,1020119,2614966,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,15.5,101,eastern_religions
TJK,Tajikistan,1990,428900,537701,-108801,asia,europe_central_asia,low_income,others,TRUE,landlocked,39,71,muslim
TJK,Tajikistan,1995,348347,555428,-207081,asia,europe_central_asia,low_income,others,TRUE,landlocked,39,71,muslim
TJK,Tajikistan,2000,299499,541185,-241686,asia,europe_central_asia,low_income,others,TRUE,landlocked,39,71,muslim
TJK,Tajikistan,2005,280466,586243,-305777,asia,europe_central_asia,low_income,others,TRUE,landlocked,39,71,muslim
TJK,Tajikistan,2010,279808,584770,-304962,asia,europe_central_asia,low_income,others,TRUE,landlocked,39,71,muslim
TJK,Tajikistan,2015,275101,602976,-327875,asia,europe_central_asia,low_income,others,TRUE,landlocked,39,71,muslim
TJK,Tajikistan,2019,274071,597959,-323888,asia,europe_central_asia,low_income,others,TRUE,landlocked,39,71,muslim
TKL,Tokelau,1990,270,1684,-1414,asia,east_asia_pacific,NA,others,FALSE,coastline,-9.167,-171.83,christian
TKL,Tokelau,1995,266,1810,-1544,asia,east_asia_pacific,NA,others,FALSE,coastline,-9.167,-171.83,christian
TKL,Tokelau,2000,262,2061,-1799,asia,east_asia_pacific,NA,others,FALSE,coastline,-9.167,-171.83,christian
TKL,Tokelau,2005,258,2090,-1832,asia,east_asia_pacific,NA,others,FALSE,coastline,-9.167,-171.83,christian
TKL,Tokelau,2010,429,2168,-1739,asia,east_asia_pacific,NA,others,FALSE,coastline,-9.167,-171.83,christian
TKL,Tokelau,2015,487,2171,-1684,asia,east_asia_pacific,NA,others,FALSE,coastline,-9.167,-171.83,christian
TKL,Tokelau,2019,504,2242,-1738,asia,east_asia_pacific,NA,others,FALSE,coastline,-9.167,-171.83,christian
TKM,Turkmenistan,1990,306500,259987,46513,asia,europe_central_asia,upper_middle_income,g77,TRUE,landlocked,39.75,59.66667,muslim
TKM,Turkmenistan,1995,273565,243524,30041,asia,europe_central_asia,upper_middle_income,g77,TRUE,landlocked,39.75,59.66667,muslim
TKM,Turkmenistan,2000,219067,223704,-4637,asia,europe_central_asia,upper_middle_income,g77,TRUE,landlocked,39.75,59.66667,muslim
TKM,Turkmenistan,2005,213053,229249,-16196,asia,europe_central_asia,upper_middle_income,g77,TRUE,landlocked,39.75,59.66667,muslim
TKM,Turkmenistan,2010,197979,236614,-38635,asia,europe_central_asia,upper_middle_income,g77,TRUE,landlocked,39.75,59.66667,muslim
TKM,Turkmenistan,2015,196376,257988,-61612,asia,europe_central_asia,upper_middle_income,g77,TRUE,landlocked,39.75,59.66667,muslim
TKM,Turkmenistan,2019,195127,260832,-65705,asia,europe_central_asia,upper_middle_income,g77,TRUE,landlocked,39.75,59.66667,muslim
TLS,Timor-Leste,1990,8954,11261,-2307,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8.83333,125.75,christian
TLS,Timor-Leste,1995,9743,79050,-69307,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8.83333,125.75,christian
TLS,Timor-Leste,2000,10602,148339,-137737,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8.83333,125.75,christian
TLS,Timor-Leste,2005,11286,94966,-83680,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8.83333,125.75,christian
